date,city,city_zh,PM2.5,PM10,SO2,NO2,CO,O3_MDA8
2018-01-31,Jiangmen,江门,24.9,33.6,5.3,28.2,0.89,40.0
2018-01-31,Shenzhen,深圳,18.0,22.8,5.5,26.4,1.0,51.0
2018-01-31,Zhaoqing,肇庆,19.9,26.6,4.6,22.1,0.98,69.0
2018-01-31,Zhongshan,中山,20.8,25.2,6.0,35.0,0.91,30.0
2018-01-31,Zhuhai,珠海,20.2,24.9,7.6,31.7,0.99,42.0
2018-02-01,Dongguan,东莞,45.8,54.6,11.6,35.9,0.89,87.0
2018-02-01,Foshan,佛山,58.7,75.2,8.8,36.9,0.74,83.0
2018-02-01,Guangzhou,广州,51.2,64.4,10.7,41.1,0.78,87.0
2018-02-01,Huizhou,惠州,40.0,54.0,9.2,21.4,0.67,91.0
2018-02-01,Jiangmen,江门,58.5,73.4,8.6,43.5,0.92,74.0
2018-02-01,Shenzhen,深圳,39.8,53.9,9.8,28.1,0.86,87.0
2018-02-01,Zhaoqing,肇庆,51.5,64.0,8.2,33.5,0.85,87.0
2018-02-01,Zhongshan,中山,49.6,64.4,13.1,44.5,0.72,67.0
2018-02-01,Zhuhai,珠海,54.2,66.5,15.6,37.8,0.89,81.0
2018-02-02,Dongguan,东莞,44.6,51.5,10.3,29.1,0.86,70.0
2018-02-02,Foshan,佛山,51.7,73.0,9.8,36.1,0.69,64.0
2018-02-02,Guangzhou,广州,45.4,61.1,11.5,38.7,0.7,64.0
2018-02-02,Huizhou,惠州,41.0,51.3,8.4,21.7,0.63,70.0
2018-02-02,Jiangmen,江门,55.3,71.9,10.2,47.4,0.83,59.0
2018-02-02,Shenzhen,深圳,43.9,60.2,9.2,26.7,0.79,68.0
2018-02-02,Zhaoqing,肇庆,46.1,58.6,8.7,29.3,0.85,77.0
2018-02-02,Zhongshan,中山,51.0,59.2,10.7,37.2,0.56,63.0
2018-02-02,Zhuhai,珠海,52.5,70.2,14.7,37.2,0.88,66.0
2018-02-03,Dongguan,东莞,43.2,52.4,11.9,28.7,0.74,109.0
2018-02-03,Foshan,佛山,46.4,74.3,12.2,27.4,0.55,109.0
2018-02-03,Guangzhou,广州,40.8,64.7,14.2,32.8,0.63,109.0
2018-02-03,Huizhou,惠州,40.3,60.7,10.5,25.6,0.66,92.0
2018-02-03,Jiangmen,江门,43.6,64.8,10.0,30.5,0.67,105.0
2018-02-03,Shenzhen,深圳,43.4,63.5,11.4,32.2,0.74,80.0
2018-02-03,Zhaoqing,肇庆,43.8,64.5,11.5,27.6,0.8,106.0
2018-02-03,Zhongshan,中山,43.8,61.0,13.5,44.5,0.43,80.0
2018-02-03,Zhuhai,珠海,45.0,64.2,19.4,39.0,0.78,85.0
2018-02-04,Dongguan,东莞,43.5,58.5,10.9,25.8,0.76,92.0
2018-02-04,Foshan,佛山,47.0,80.0,10.4,28.5,0.51,83.0
2018-02-04,Guangzhou,广州,38.2,64.1,11.8,29.9,0.54,87.0
2018-02-04,Huizhou,惠州,46.6,67.1,10.6,22.3,0.63,91.0
2018-02-04,Jiangmen,江门,45.7,73.8,9.5,34.1,0.64,81.0
2018-02-04,Shenzhen,深圳,52.4,82.9,12.8,25.4,0.73,90.0
2018-02-04,Zhaoqing,肇庆,57.2,86.0,13.3,28.2,0.91,87.0
2018-02-04,Zhongshan,中山,50.2,69.0,14.0,35.5,0.42,77.0
2018-02-04,Zhuhai,珠海,54.8,86.8,18.0,29.5,0.81,90.0
2018-02-05,Dongguan,东莞,34.4,48.3,10.1,32.7,0.74,92.0
2018-02-05,Foshan,佛山,31.7,53.3,8.9,28.4,0.43,84.0
2018-02-05,Guangzhou,广州,26.5,41.6,10.6,32.8,0.48,85.0
2018-02-05,Huizhou,惠州,39.5,57.1,10.4,25.6,0.63,93.0
2018-02-05,Jiangmen,江门,30.8,48.0,8.9,28.9,0.54,78.0
2018-02-05,Shenzhen,深圳,44.1,68.8,12.2,28.2,0.69,89.0
2018-02-05,Zhaoqing,肇庆,38.5,57.7,10.0,29.4,0.78,75.0
2018-02-05,Zhongshan,中山,35.2,48.7,9.9,34.7,0.46,72.0
2018-02-05,Zhuhai,珠海,40.5,63.2,11.0,29.4,0.67,92.0
2018-02-06,Dongguan,东莞,37.4,50.1,12.3,45.8,0.8,108.0
2018-02-06,Foshan,佛山,41.9,62.6,10.0,47.5,0.56,96.0
2018-02-06,Guangzhou,广州,33.5,49.9,11.1,53.1,0.6,99.0
2018-02-06,Huizhou,惠州,34.3,53.5,9.9,35.2,0.66,105.0
2018-02-06,Jiangmen,江门,39.6,55.4,9.0,48.3,0.61,83.0
2018-02-06,Shenzhen,深圳,35.1,54.0,10.8,32.3,0.65,113.0
2018-02-06,Zhaoqing,肇庆,38.6,54.9,10.5,43.2,0.72,89.0
2018-02-06,Zhongshan,中山,46.3,58.0,14.4,62.0,0.67,90.0
2018-02-06,Zhuhai,珠海,48.9,68.5,11.2,40.6,0.62,118.0
2018-02-07,Dongguan,东莞,48.1,62.9,15.0,59.6,0.91,69.0
2018-02-07,Foshan,佛山,53.0,78.0,12.8,68.6,0.72,55.0
2018-02-07,Guangzhou,广州,42.2,60.6,12.7,69.1,0.71,58.0
2018-02-07,Huizhou,惠州,44.5,65.9,10.7,48.0,0.68,75.0
2018-02-07,Jiangmen,江门,58.1,82.3,12.2,80.4,0.75,35.0
2018-02-07,Shenzhen,深圳,40.8,62.1,10.2,44.7,0.65,85.0
2018-02-07,Zhaoqing,肇庆,47.3,70.5,10.9,59.2,0.79,47.0
2018-02-07,Zhongshan,中山,60.8,75.1,15.0,80.0,0.79,47.0
2018-02-07,Zhuhai,珠海,59.2,88.5,12.3,69.1,0.68,80.0
2018-02-08,Dongguan,东莞,51.0,62.4,11.7,48.5,0.91,129.0
2018-02-08,Foshan,佛山,51.0,69.0,12.3,51.3,0.66,104.0
2018-02-08,Guangzhou,广州,47.6,62.3,13.7,59.9,0.73,111.0
2018-02-08,Huizhou,惠州,38.5,54.5,10.8,28.1,0.57,112.0
2018-02-08,Jiangmen,江门,51.8,67.1,12.9,44.9,0.61,102.0
2018-02-08,Shenzhen,深圳,36.4,53.8,9.7,31.2,0.55,108.0
2018-02-08,Zhaoqing,肇庆,52.2,69.0,10.6,42.2,0.69,104.0
2018-02-08,Zhongshan,中山,49.3,58.4,11.6,55.5,0.59,87.0
2018-02-08,Zhuhai,珠海,45.8,66.6,12.8,49.1,0.55,101.0
2018-02-09,Dongguan,东莞,52.1,60.7,8.2,51.4,0.92,64.0
2018-02-09,Foshan,佛山,61.4,96.8,10.2,82.2,0.82,31.0
2018-02-09,Guangzhou,广州,59.9,80.1,11.2,87.5,0.84,35.0
2018-02-09,Huizhou,惠州,44.2,61.1,9.8,38.2,0.67,79.0
2018-02-09,Jiangmen,江门,68.2,87.8,10.6,74.7,0.8,39.0
2018-02-09,Shenzhen,深圳,35.6,59.8,7.7,37.5,0.57,91.0
2018-02-09,Zhaoqing,肇庆,82.5,106.9,11.7,75.5,1.01,21.0
2018-02-09,Zhongshan,中山,57.1,63.3,9.3,60.5,0.65,52.0
2018-02-09,Zhuhai,珠海,49.2,63.3,8.7,51.5,0.56,74.0
2018-02-10,Dongguan,东莞,65.5,,7.1,33.5,1.06,96.0
2018-02-10,Foshan,佛山,66.7,101.2,6.5,43.0,0.84,65.0
2018-02-10,Guangzhou,广州,81.8,88.4,8.0,51.8,0.9,64.0
2018-02-10,Huizhou,惠州,50.2,61.6,7.6,22.3,0.64,90.0
2018-02-10,Jiangmen,江门,75.8,95.8,7.5,51.7,0.76,78.0
2018-02-10,Shenzhen,深圳,55.2,82.9,7.4,40.2,0.72,102.0
2018-02-10,Zhaoqing,肇庆,79.4,85.5,7.7,39.5,0.89,48.0
2018-02-10,Zhongshan,中山,76.0,81.0,10.3,56.8,0.8,82.0
2018-02-10,Zhuhai,珠海,81.2,91.9,8.7,49.8,0.87,125.0
2018-02-11,Dongguan,东莞,54.4,62.9,8.0,24.2,1.0,112.0
2018-02-11,Foshan,佛山,63.0,84.0,7.6,24.7,0.8,102.0
2018-02-11,Guangzhou,广州,58.8,71.0,9.5,32.0,0.8,105.0
2018-02-11,Huizhou,惠州,56.7,68.3,9.2,19.5,0.71,110.0
2018-02-11,Jiangmen,江门,63.5,78.1,8.2,27.3,0.71,107.0
2018-02-11,Shenzhen,深圳,55.8,74.5,8.0,17.5,0.68,120.0
2018-02-11,Zhaoqing,肇庆,67.1,74.0,7.0,22.5,0.93,95.0
2018-02-11,Zhongshan,中山,60.8,71.1,8.8,29.9,0.67,107.0
2018-02-11,Zhuhai,珠海,62.1,82.6,8.3,16.5,0.77,129.0
2018-02-12,Dongguan,东莞,47.3,63.2,7.7,23.4,0.98,115.0
2018-02-12,Foshan,佛山,46.7,80.2,6.1,25.5,0.64,113.0
2018-02-12,Guangzhou,广州,44.1,68.8,8.5,32.1,0.7,107.0
2018-02-12,Huizhou,惠州,42.9,61.2,6.6,19.5,0.7,100.0
2018-02-12,Jiangmen,江门,47.0,71.3,6.6,23.8,0.62,121.0
2018-02-12,Shenzhen,深圳,41.5,54.8,6.1,17.4,0.64,112.0
2018-02-12,Zhaoqing,肇庆,55.5,81.8,10.0,24.2,0.76,116.0
2018-02-12,Zhongshan,中山,49.8,65.9,8.4,29.5,0.69,115.0
2018-02-12,Zhuhai,珠海,46.8,67.7,6.0,10.3,0.69,138.0
2018-02-13,Dongguan,东莞,41.5,73.2,11.0,31.6,0.94,138.0
2018-02-13,Foshan,佛山,47.6,91.7,8.1,37.7,0.7,134.0
2018-02-13,Guangzhou,广州,44.8,80.5,9.8,49.9,0.72,131.0
2018-02-13,Huizhou,惠州,36.8,78.0,7.8,20.3,0.61,128.0
2018-02-13,Jiangmen,江门,46.3,89.0,12.0,29.3,0.62,144.0
2018-02-13,Shenzhen,深圳,35.9,65.4,7.4,22.9,0.6,119.0
2018-02-13,Zhaoqing,肇庆,57.3,83.0,8.9,31.6,0.85,128.0
2018-02-13,Zhongshan,中山,44.0,73.8,8.7,41.0,0.73,116.0
2018-02-13,Zhuhai,珠海,40.1,74.4,7.5,23.2,0.66,133.0
2018-02-14,Dongguan,东莞,39.2,63.0,8.4,30.1,0.98,115.0
2018-02-14,Foshan,佛山,41.2,77.2,7.1,32.1,0.7,125.0
2018-02-14,Guangzhou,广州,41.6,70.6,10.9,57.2,0.72,125.0
2018-02-14,Huizhou,惠州,37.2,73.9,7.5,25.3,0.63,107.0
2018-02-14,Jiangmen,江门,36.7,69.3,8.0,25.6,0.59,124.0
2018-02-14,Shenzhen,深圳,28.9,60.2,6.9,25.5,0.57,99.0
2018-02-14,Zhaoqing,肇庆,52.3,75.0,9.3,25.4,0.9,114.0
2018-02-14,Zhongshan,中山,32.3,58.1,7.5,30.0,0.6,102.0
2018-02-14,Zhuhai,珠海,32.8,67.2,8.0,27.2,0.58,117.0
2018-02-15,Dongguan,东莞,41.8,62.1,7.5,28.1,0.93,110.0
2018-02-15,Foshan,佛山,39.5,71.1,7.5,24.5,0.69,117.0
2018-02-15,Guangzhou,广州,43.7,68.9,9.7,51.0,0.74,123.0
2018-02-15,Huizhou,惠州,49.4,76.0,9.0,33.8,0.8,93.0
2018-02-15,Jiangmen,江门,38.4,68.3,8.0,18.7,0.61,110.0
2018-02-15,Shenzhen,深圳,34.0,69.9,7.4,27.6,0.61,89.0
2018-02-15,Zhaoqing,肇庆,52.5,71.3,8.2,22.1,0.88,92.0
2018-02-15,Zhongshan,中山,36.3,58.5,6.8,24.5,0.65,100.0
2018-02-15,Zhuhai,珠海,39.7,70.4,7.3,22.7,0.59,111.0
2018-02-16,Dongguan,东莞,105.4,117.2,13.8,36.1,0.99,150.0
2018-02-16,Foshan,佛山,98.7,135.5,12.4,32.2,0.93,115.0
2018-02-16,Guangzhou,广州,142.5,129.8,21.7,55.2,1.08,124.0
2018-02-16,Huizhou,惠州,140.3,187.3,23.2,28.5,0.8,103.0
2018-02-16,Jiangmen,江门,49.5,71.1,6.9,18.5,0.67,107.0
2018-02-16,Shenzhen,深圳,58.0,85.6,10.7,30.5,0.72,111.0
2018-02-16,Zhaoqing,肇庆,109.1,137.4,17.1,17.4,0.9,90.0
2018-02-16,Zhongshan,中山,75.6,100.2,12.6,27.0,0.8,108.0
2018-02-16,Zhuhai,珠海,79.5,109.8,11.3,24.6,0.72,121.0
2018-02-17,Dongguan,东莞,69.4,81.4,7.8,21.3,0.98,84.0
2018-02-17,Foshan,佛山,66.8,87.6,7.9,27.2,0.83,76.0
2018-02-17,Guangzhou,广州,66.3,77.4,8.9,37.6,0.88,80.0
2018-02-17,Huizhou,惠州,67.0,86.3,9.5,17.1,0.67,85.0
2018-02-17,Jiangmen,江门,55.1,76.3,6.7,24.4,0.7,74.0
2018-02-17,Shenzhen,深圳,47.8,63.7,5.8,19.7,0.68,96.0
2018-02-17,Zhaoqing,肇庆,73.8,,9.2,17.6,0.86,74.0
2018-02-17,Zhongshan,中山,51.0,60.5,6.9,23.7,0.71,76.0
2018-02-17,Zhuhai,珠海,50.5,68.1,7.2,23.2,0.63,85.0
2018-02-18,Dongguan,东莞,43.9,50.5,8.3,19.5,0.92,100.0
2018-02-18,Foshan,佛山,39.6,57.3,6.8,21.1,0.71,92.0
2018-02-18,Guangzhou,广州,41.7,52.4,9.0,28.2,0.71,97.0
2018-02-18,Huizhou,惠州,39.1,52.0,8.9,16.6,0.68,89.0
2018-02-18,Jiangmen,江门,37.2,55.1,8.4,22.5,0.61,84.0
2018-02-18,Shenzhen,深圳,29.7,50.7,7.1,23.4,0.66,80.0
2018-02-18,Zhaoqing,肇庆,57.6,60.8,8.9,21.7,0.87,67.0
2018-02-18,Zhongshan,中山,29.8,39.4,7.0,22.0,0.64,83.0
2018-02-18,Zhuhai,珠海,32.6,48.1,7.0,29.2,0.61,84.0
2018-02-19,Dongguan,东莞,50.8,,10.2,31.5,0.93,113.0
2018-02-19,Foshan,佛山,34.9,52.2,6.4,18.8,0.71,107.0
2018-02-19,Guangzhou,广州,45.5,55.3,9.4,35.2,0.77,119.0
2018-02-19,Huizhou,惠州,38.5,50.9,9.0,23.6,0.72,87.0
2018-02-19,Jiangmen,江门,33.5,47.2,8.0,18.0,0.61,103.0
2018-02-19,Shenzhen,深圳,31.2,46.7,7.4,35.7,0.7,77.0
2018-02-19,Zhaoqing,肇庆,45.6,52.2,6.7,20.6,0.95,75.0
2018-02-19,Zhongshan,中山,33.8,43.1,7.1,24.2,0.68,85.0
2018-02-19,Zhuhai,珠海,38.5,49.9,7.2,27.1,0.6,95.0
2018-02-20,Dongguan,东莞,49.3,,12.1,35.7,0.94,65.0
2018-02-20,Foshan,佛山,27.5,41.3,7.0,20.0,0.71,76.0
2018-02-20,Guangzhou,广州,38.6,48.1,10.1,40.9,0.76,73.0
2018-02-20,Huizhou,惠州,28.5,37.2,9.3,20.2,0.66,78.0
2018-02-20,Jiangmen,江门,27.9,41.8,7.5,16.7,0.74,78.0
2018-02-20,Shenzhen,深圳,27.4,36.9,6.7,28.1,0.66,70.0
2018-02-20,Zhaoqing,肇庆,30.1,40.6,6.8,15.9,0.88,68.0
2018-02-20,Zhongshan,中山,25.3,32.9,7.5,20.9,0.7,62.0
2018-02-20,Zhuhai,珠海,28.6,40.3,7.8,27.5,0.57,66.0
2018-02-21,Dongguan,东莞,31.1,,7.0,17.5,0.98,49.0
2018-02-21,Foshan,佛山,28.2,44.9,4.7,21.4,0.87,32.0
2018-02-21,Guangzhou,广州,32.2,37.8,8.2,28.8,0.9,32.0
2018-02-21,Huizhou,惠州,21.9,28.5,8.3,15.6,0.72,58.0
2018-02-21,Jiangmen,江门,33.5,49.1,5.4,20.2,0.81,51.0
2018-02-21,Shenzhen,深圳,24.6,31.6,5.1,15.4,0.6,72.0
2018-02-21,Zhaoqing,肇庆,32.6,39.6,5.8,12.5,0.99,46.0
2018-02-21,Zhongshan,中山,25.2,33.3,7.4,23.8,0.7,30.0
2018-02-21,Zhuhai,珠海,30.8,44.1,8.0,37.6,0.54,56.0
2018-02-22,Dongguan,东莞,12.4,,6.2,16.5,1.05,33.0
2018-02-22,Foshan,佛山,9.2,14.4,2.8,15.9,0.86,27.0
2018-02-22,Guangzhou,广州,9.3,12.6,6.0,21.0,0.89,33.0
2018-02-22,Huizhou,惠州,10.7,,6.2,12.9,0.87,33.0
2018-02-22,Jiangmen,江门,8.2,15.3,4.0,19.5,0.93,32.0
2018-02-22,Shenzhen,深圳,12.4,15.9,4.0,13.1,0.87,47.0
2018-02-22,Zhaoqing,肇庆,11.2,,5.1,12.7,1.06,28.0
2018-02-22,Zhongshan,中山,8.7,12.2,6.5,17.8,0.9,22.0
2018-02-22,Zhuhai,珠海,12.0,18.6,9.6,15.9,0.85,59.0
2018-02-23,Dongguan,东莞,15.9,17.7,8.5,19.4,1.01,46.0
2018-02-23,Foshan,佛山,13.4,20.9,4.5,23.7,0.81,41.0
2018-02-23,Guangzhou,广州,12.6,16.5,6.7,29.6,0.82,40.0
2018-02-23,Huizhou,惠州,10.5,16.2,6.5,14.8,0.84,37.0
2018-02-23,Jiangmen,江门,15.3,24.4,7.3,27.3,0.91,32.0
2018-02-23,Shenzhen,深圳,10.8,20.8,5.5,15.5,0.85,71.0
2018-02-23,Zhaoqing,肇庆,15.2,22.3,6.1,19.0,1.04,51.0
2018-02-23,Zhongshan,中山,17.7,21.0,7.1,25.0,0.86,34.0
2018-02-23,Zhuhai,珠海,16.7,26.5,7.7,22.3,0.92,48.0
2018-02-24,Dongguan,东莞,33.7,34.3,8.8,31.9,1.01,69.0
2018-02-24,Foshan,佛山,31.7,47.2,7.0,41.6,1.01,43.0
2018-02-24,Guangzhou,广州,31.2,36.5,8.6,47.6,1.02,32.0
2018-02-24,Huizhou,惠州,31.5,40.0,8.1,27.8,0.86,70.0
2018-02-24,Jiangmen,江门,40.5,53.1,9.5,46.8,1.13,57.0
2018-02-24,Shenzhen,深圳,28.2,43.7,6.7,29.3,0.74,82.0
2018-02-24,Zhaoqing,肇庆,51.7,48.0,8.2,34.7,1.21,41.0
2018-02-24,Zhongshan,中山,39.9,40.9,9.0,43.5,1.02,62.0
2018-02-24,Zhuhai,珠海,34.2,46.1,7.2,42.2,0.89,81.0
2018-02-25,Dongguan,东莞,31.6,29.4,6.6,27.5,1.01,33.0
2018-02-25,Foshan,佛山,21.9,38.9,5.2,29.9,1.01,42.0
2018-02-25,Guangzhou,广州,25.7,29.2,7.0,36.9,0.99,34.0
2018-02-25,Huizhou,惠州,31.1,36.2,6.3,23.3,0.78,46.0
2018-02-25,Jiangmen,江门,29.7,47.5,6.8,38.2,1.04,39.0
2018-02-25,Shenzhen,深圳,38.2,53.3,6.0,30.8,0.8,58.0
2018-02-25,Zhaoqing,肇庆,45.8,44.3,7.0,28.9,1.23,49.0
2018-02-25,Zhongshan,中山,41.9,46.5,8.0,48.2,1.12,26.0
2018-02-25,Zhuhai,珠海,47.4,72.0,8.9,43.1,0.96,61.0
2018-02-26,Dongguan,东莞,25.5,30.4,8.5,28.1,0.8,104.0
2018-02-26,Foshan,佛山,22.2,35.1,7.0,28.1,0.83,89.0
2018-02-26,Guangzhou,广州,25.8,32.7,8.6,36.8,0.79,90.0
2018-02-26,Huizhou,惠州,20.1,29.6,5.2,17.5,0.52,79.0
2018-02-26,Jiangmen,江门,17.4,34.2,8.0,30.2,0.83,73.0
2018-02-26,Shenzhen,深圳,18.1,25.6,5.3,17.1,0.65,73.0
2018-02-26,Zhaoqing,肇庆,22.2,30.9,9.2,20.7,1.04,87.0
2018-02-26,Zhongshan,中山,18.0,26.3,8.8,30.3,0.74,64.0
2018-02-26,Zhuhai,珠海,15.9,27.1,8.8,26.0,0.72,67.0
2018-02-27,Dongguan,东莞,30.9,37.8,9.2,34.8,0.77,131.0
2018-02-27,Foshan,佛山,26.0,45.7,8.7,39.3,0.71,106.0
2018-02-27,Guangzhou,广州,29.3,41.7,11.8,53.3,0.75,106.0
2018-02-27,Huizhou,惠州,26.9,41.1,6.1,22.3,0.48,108.0
2018-02-27,Jiangmen,江门,23.7,40.7,9.5,31.6,0.73,99.0
2018-02-27,Shenzhen,深圳,21.5,35.8,7.1,26.6,0.55,88.0
2018-02-27,Zhaoqing,肇庆,40.8,46.5,16.6,32.5,0.98,102.0
2018-02-27,Zhongshan,中山,23.1,31.3,8.9,32.2,0.64,79.0
2018-02-27,Zhuhai,珠海,22.7,33.5,8.9,38.5,0.59,85.0
2018-02-28,Dongguan,东莞,46.4,53.5,13.1,56.7,0.91,95.0
2018-02-28,Foshan,佛山,30.5,46.4,8.2,41.3,0.75,107.0
2018-02-28,Guangzhou,广州,36.5,48.7,12.0,73.2,0.86,85.0
2018-02-28,Huizhou,惠州,29.5,46.8,7.5,37.3,0.65,103.0
2018-02-28,Jiangmen,江门,30.8,48.2,8.5,27.2,0.88,124.0
2018-02-28,Shenzhen,深圳,26.4,43.2,7.2,36.8,0.63,94.0
2018-02-28,Zhaoqing,肇庆,27.2,41.2,10.8,29.1,0.94,92.0
2018-02-28,Zhongshan,中山,34.1,46.7,8.4,36.2,0.83,122.0
2018-02-28,Zhuhai,珠海,34.2,45.6,7.2,38.6,0.66,93.0
2018-03-01,Dongguan,东莞,70.1,,13.5,56.2,0.94,141.0
2018-03-01,Foshan,佛山,38.6,62.9,11.0,41.9,0.9,132.0
2018-03-01,Guangzhou,广州,65.0,79.0,15.9,74.5,1.01,128.0
2018-03-01,Huizhou,惠州,36.5,49.7,7.8,29.3,0.65,104.0
2018-03-01,Jiangmen,江门,31.0,47.3,8.4,24.9,0.86,94.0
2018-03-01,Shenzhen,深圳,36.0,50.5,7.9,38.1,0.7,103.0
2018-03-01,Zhaoqing,肇庆,33.7,50.5,11.8,26.3,0.9,97.0
2018-03-01,Zhongshan,中山,30.7,43.1,8.5,27.9,0.82,84.0
2018-03-01,Zhuhai,珠海,29.9,39.0,9.2,38.0,0.71,80.0
2018-03-02,Dongguan,东莞,45.2,,10.4,35.0,0.79,90.0
2018-03-02,Foshan,佛山,35.6,55.5,9.6,31.8,0.75,87.0
2018-03-02,Guangzhou,广州,47.6,57.8,12.9,52.8,0.77,88.0
2018-03-02,Huizhou,惠州,30.6,40.5,8.0,17.1,0.54,103.0
2018-03-02,Jiangmen,江门,32.5,51.5,7.8,20.5,0.74,83.0
2018-03-02,Shenzhen,深圳,31.0,42.6,7.1,23.5,0.6,90.0
2018-03-02,Zhaoqing,肇庆,28.9,42.3,14.3,17.9,0.81,81.0
2018-03-02,Zhongshan,中山,32.0,38.9,9.3,25.2,0.73,70.0
2018-03-02,Zhuhai,珠海,34.4,41.0,9.0,38.2,0.68,93.0
2018-03-03,Dongguan,东莞,36.1,44.2,10.3,43.8,0.8,56.0
2018-03-03,Foshan,佛山,30.5,52.4,9.2,31.5,0.78,43.0
2018-03-03,Guangzhou,广州,32.6,49.1,11.0,46.0,0.72,37.0
2018-03-03,Huizhou,惠州,31.0,47.7,6.3,14.8,0.54,73.0
2018-03-03,Jiangmen,江门,28.0,52.8,7.7,20.0,0.73,64.0
2018-03-03,Shenzhen,深圳,30.2,51.8,6.2,23.6,0.58,71.0
2018-03-03,Zhaoqing,肇庆,32.6,46.4,17.4,21.8,0.86,46.0
2018-03-03,Zhongshan,中山,24.4,38.5,5.7,18.8,0.68,56.0
2018-03-03,Zhuhai,珠海,29.7,45.1,5.1,30.6,0.64,68.0
2018-03-04,Dongguan,东莞,26.5,32.3,7.2,29.7,0.69,35.0
2018-03-04,Foshan,佛山,24.5,38.6,7.9,20.7,0.65,37.0
2018-03-04,Guangzhou,广州,27.2,38.9,9.1,36.9,0.64,25.0
2018-03-04,Huizhou,惠州,25.8,33.6,5.8,16.8,0.52,41.0
2018-03-04,Jiangmen,江门,23.1,36.9,6.1,14.4,0.58,37.0
2018-03-04,Shenzhen,深圳,27.9,38.4,6.0,27.8,0.52,31.0
2018-03-04,Zhaoqing,肇庆,20.0,33.4,9.5,9.8,0.65,45.0
2018-03-04,Zhongshan,中山,18.7,26.5,5.0,9.3,0.56,37.0
2018-03-04,Zhuhai,珠海,18.2,28.5,4.5,22.8,0.57,40.0
2018-03-05,Dongguan,东莞,22.8,29.1,7.2,27.1,0.64,46.0
2018-03-05,Foshan,佛山,26.3,41.9,9.8,33.5,0.72,28.0
2018-03-05,Guangzhou,广州,26.7,40.6,11.1,44.4,0.67,26.0
2018-03-05,Huizhou,惠州,22.1,39.2,8.5,25.6,0.52,51.0
2018-03-05,Jiangmen,江门,21.5,37.6,7.3,21.1,0.69,32.0
2018-03-05,Shenzhen,深圳,21.1,26.8,8.5,27.4,0.45,38.0
2018-03-05,Zhaoqing,肇庆,27.0,39.7,16.0,23.8,0.77,45.0
2018-03-05,Zhongshan,中山,17.9,27.0,6.3,15.2,0.63,31.0
2018-03-05,Zhuhai,珠海,19.3,26.2,5.9,28.9,0.57,39.0
2018-03-06,Dongguan,东莞,32.2,42.9,9.9,36.0,0.92,74.0
2018-03-06,Foshan,佛山,30.7,55.6,10.3,45.0,1.07,25.0
2018-03-06,Guangzhou,广州,33.3,50.4,10.8,51.0,1.0,29.0
2018-03-06,Huizhou,惠州,20.2,38.6,7.2,20.1,0.69,92.0
2018-03-06,Jiangmen,江门,27.6,51.3,10.0,37.3,0.92,49.0
2018-03-06,Shenzhen,深圳,23.2,35.2,6.5,22.7,0.51,103.0
2018-03-06,Zhaoqing,肇庆,38.4,56.2,13.0,36.1,1.34,43.0
2018-03-06,Zhongshan,中山,20.7,38.0,11.5,36.1,0.72,65.0
2018-03-06,Zhuhai,珠海,22.3,36.2,6.5,34.4,0.58,77.0
2018-03-07,Dongguan,东莞,31.1,51.2,10.8,40.2,0.85,150.0
2018-03-07,Foshan,佛山,23.9,50.8,8.0,38.3,0.57,79.0
2018-03-07,Guangzhou,广州,31.6,54.3,11.7,48.3,0.73,98.0
2018-03-07,Huizhou,惠州,20.3,38.6,7.0,17.3,0.53,105.0
2018-03-07,Jiangmen,江门,19.6,38.5,8.8,29.3,0.68,79.0
2018-03-07,Shenzhen,深圳,16.8,32.8,6.5,21.7,0.5,94.0
2018-03-07,Zhaoqing,肇庆,45.7,61.3,13.2,43.1,0.97,44.0
2018-03-07,Zhongshan,中山,17.0,34.5,11.4,35.0,0.6,74.0
2018-03-07,Zhuhai,珠海,19.0,32.7,7.7,35.8,0.56,80.0
2018-03-08,Dongguan,东莞,9.8,,6.1,23.7,0.88,51.0
2018-03-08,Foshan,佛山,7.3,16.5,4.5,26.5,0.59,40.0
2018-03-08,Guangzhou,广州,10.7,13.6,6.7,29.5,0.7,39.0
2018-03-08,Huizhou,惠州,8.9,,5.7,14.7,0.65,50.0
2018-03-08,Jiangmen,江门,8.0,17.5,5.8,29.0,0.73,40.0
2018-03-08,Shenzhen,深圳,12.2,17.7,5.4,21.4,0.68,46.0
2018-03-08,Zhaoqing,肇庆,11.2,,5.8,15.8,0.79,59.0
2018-03-08,Zhongshan,中山,9.6,,6.9,28.6,0.73,37.0
2018-03-08,Zhuhai,珠海,13.1,19.4,7.9,31.1,0.81,41.0
2018-03-09,Dongguan,东莞,19.2,34.0,8.9,33.1,0.72,108.0
2018-03-09,Foshan,佛山,19.2,44.5,7.0,32.2,0.54,117.0
2018-03-09,Guangzhou,广州,18.8,38.5,8.5,36.7,0.58,111.0
2018-03-09,Huizhou,惠州,15.2,31.2,6.4,17.5,0.46,102.0
2018-03-09,Jiangmen,江门,19.7,43.7,7.2,35.9,0.74,117.0
2018-03-09,Shenzhen,深圳,15.6,27.2,6.2,21.7,0.56,116.0
2018-03-09,Zhaoqing,肇庆,23.0,46.1,10.9,28.2,0.74,117.0
2018-03-09,Zhongshan,中山,21.3,41.7,13.8,37.1,0.64,114.0
